observation_date,10Y_minus_2Y_Treasury_Constant_Maturity,Change_in_Treasury_Rate
1981-10-01,-0.39,0.74
1981-11-01,0.51,0.9
1981-12-01,0.43,-0.08
1982-01-01,0.03,-0.4
1982-02-01,-0.4,-0.43
1982-03-01,-0.33,0.07
1982-04-01,-0.33,0.0
1982-05-01,-0.15,0.18
1982-06-01,-0.17,-0.02
1982-07-01,0.15,0.32
1982-08-01,0.73,0.58
1982-09-01,0.56,-0.17
1982-10-01,0.72,0.16
1982-11-01,0.75,0.03
1982-12-01,0.88,0.13
1983-01-01,1.13,0.25
1983-02-01,1.09,-0.04
1983-03-01,0.85,-0.24
1983-04-01,0.83,-0.02
1983-05-01,0.89,0.06
1983-06-01,0.67,-0.22
1983-07-01,0.69,0.02
1983-08-01,0.78,0.09
1983-09-01,0.86,0.08
1983-10-01,0.97,0.11
1983-11-01,1.03,0.06
1983-12-01,0.99,-0.04
1984-01-01,1.03,0.04
1984-02-01,1.06,0.03
1984-03-01,1.0,-0.06
1984-04-01,0.95,-0.05
1984-05-01,0.94,-0.01
1984-06-01,0.66,-0.28
1984-07-01,0.48,-0.18
1984-08-01,0.28,-0.2
1984-09-01,0.32,0.04
1984-10-01,0.56,0.24
1984-11-01,0.92,0.36
1984-12-01,1.32,0.4
1985-01-01,1.45,0.13
1985-02-01,1.34,-0.11
1985-03-01,1.14,-0.2
1985-04-01,1.35,0.21
1985-05-01,1.45,0.1
1985-06-01,1.47,0.02
1985-07-01,1.53,0.06
1985-08-01,1.39,-0.14
1985-09-01,1.39,0.0
1985-10-01,1.37,-0.02
1985-11-01,1.2,-0.17
1985-12-01,1.11,-0.09
1986-01-01,1.05,-0.06
1986-02-01,0.74,-0.31
1986-03-01,0.56,-0.18
1986-04-01,0.6,0.04
1986-05-01,0.64,0.04
1986-06-01,0.61,-0.03
1986-07-01,0.64,0.03
1986-08-01,0.84,0.2
1986-09-01,1.1,0.26
1986-10-01,1.15,0.05
1986-11-01,0.97,-0.18
1986-12-01,0.84,-0.13
1987-01-01,0.86,0.02
1987-02-01,0.85,-0.01
1987-03-01,0.82,-0.03
1987-04-01,1.0,0.18
1987-05-01,0.85,-0.15
1987-06-01,0.83,-0.02
1987-07-01,1.0,0.17
1987-08-01,1.01,0.01
1987-09-01,1.08,0.07
1987-10-01,1.12,0.04
1987-11-01,1.17,0.05
1987-12-01,1.13,-0.04
1988-01-01,1.04,-0.09
1988-02-01,1.03,-0.01
1988-03-01,1.1,0.07
1988-04-01,1.13,0.03
1988-05-01,1.09,-0.04
1988-06-01,0.9,-0.19
1988-07-01,0.78,-0.12
1988-08-01,0.63,-0.15
1988-09-01,0.51,-0.12
1988-10-01,0.44,-0.07
1988-11-01,0.3,-0.14
1988-12-01,0.02,-0.28
1989-01-01,-0.08,-0.1
1989-02-01,-0.2,-0.12
1989-03-01,-0.32,-0.12
1989-04-01,-0.28,0.04
1989-05-01,-0.16,0.12
1989-06-01,-0.13,0.03
1989-07-01,0.2,0.33
1989-08-01,-0.03,-0.23
1989-09-01,-0.09,-0.06
1989-10-01,0.03,0.12
1989-11-01,0.08,0.05
1989-12-01,0.06,-0.02
1990-01-01,0.12,0.06
1990-02-01,0.1,-0.02
1990-03-01,-0.04,-0.14
1990-04-01,0.06,0.1
1990-05-01,0.12,0.06
1990-06-01,0.13,0.01
1990-07-01,0.31,0.18
1990-08-01,0.69,0.38
1990-09-01,0.81,0.12
1990-10-01,0.84,0.03
1990-11-01,0.79,-0.05
1990-12-01,0.76,-0.03
1991-01-01,0.97,0.21
1991-02-01,0.99,0.02
1991-03-01,1.01,0.02
1991-04-01,1.09,0.08
1991-05-01,1.28,0.19
1991-06-01,1.33,0.05
1991-07-01,1.36,0.03
1991-08-01,1.47,0.11
1991-09-01,1.47,0.0
1991-10-01,1.62,0.15
1991-11-01,1.86,0.24
1991-12-01,2.06,0.2
1992-01-01,2.07,0.01
1992-02-01,2.13,0.06
1992-03-01,1.86,-0.27
1992-04-01,2.14,0.28
1992-05-01,2.17,0.03
1992-06-01,2.21,0.04
1992-07-01,2.49,0.28
1992-08-01,2.39,-0.1
1992-09-01,2.52,0.13
1992-10-01,2.51,-0.01
1992-11-01,2.29,-0.22
1992-12-01,2.1,-0.19
1993-01-01,2.21,0.11
1993-02-01,2.16,-0.05
1993-03-01,2.03,-0.13
1993-04-01,2.13,0.1
1993-05-01,2.06,-0.07
1993-06-01,1.8,-0.26
1993-07-01,1.73,-0.07
1993-08-01,1.68,-0.05
1993-09-01,1.51,-0.17
1993-10-01,1.46,-0.05
1993-11-01,1.57,0.11
1993-12-01,1.56,-0.01
1994-01-01,1.61,0.05
1994-02-01,1.5,-0.11
1994-03-01,1.49,-0.01
1994-04-01,1.42,-0.07
1994-05-01,1.22,-0.2
1994-06-01,1.17,-0.05
1994-07-01,1.17,0.0
1994-08-01,1.06,-0.11
1994-09-01,1.06,0.0
1994-10-01,1.02,-0.04
1994-11-01,0.81,-0.21
1994-12-01,0.22,-0.59
1995-01-01,0.27,0.05
1995-02-01,0.36,0.09
1995-03-01,0.43,0.07
1995-04-01,0.49,0.06
1995-05-01,0.46,-0.03
1995-06-01,0.45,-0.01
1995-07-01,0.5,0.05
1995-08-01,0.51,0.01
1995-09-01,0.39,-0.12
1995-10-01,0.35,-0.04
1995-11-01,0.45,0.1
1995-12-01,0.39,-0.06
1996-01-01,0.54,0.15
1996-02-01,0.78,0.24
1996-03-01,0.61,-0.17
1996-04-01,0.55,-0.06
1996-05-01,0.64,0.09
1996-06-01,0.62,-0.02
1996-07-01,0.6,-0.02
1996-08-01,0.61,0.01
1996-09-01,0.6,-0.01
1996-10-01,0.62,0.02
1996-11-01,0.5,-0.12
1996-12-01,0.52,0.02
1997-01-01,0.57,0.05
1997-02-01,0.52,-0.05
1997-03-01,0.47,-0.05
1997-04-01,0.44,-0.03
1997-05-01,0.43,-0.01
1997-06-01,0.4,-0.03
1997-07-01,0.33,-0.07
1997-08-01,0.36,0.03
1997-09-01,0.33,-0.03
1997-10-01,0.26,-0.07
1997-11-01,0.16,-0.1
1997-12-01,0.09,-0.07
1998-01-01,0.19,0.1
1998-02-01,0.16,-0.03
1998-03-01,0.09,-0.07
1998-04-01,0.07,-0.02
1998-05-01,0.06,-0.01
1998-06-01,-0.02,-0.08
1998-07-01,0.0,0.02
1998-08-01,0.07,0.07
1998-09-01,0.14,0.07
1998-10-01,0.44,0.3
1998-11-01,0.29,-0.15
1998-12-01,0.14,-0.15
1999-01-01,0.11,-0.03
1999-02-01,0.12,0.01
1999-03-01,0.18,0.06
1999-04-01,0.21,0.03
1999-05-01,0.29,0.08
1999-06-01,0.28,-0.01
1999-07-01,0.24,-0.04
1999-08-01,0.26,0.02
1999-09-01,0.25,-0.01
1999-10-01,0.25,0.0
1999-11-01,0.17,-0.08
1999-12-01,0.17,0.0
2000-01-01,0.22,0.05
2000-02-01,-0.09,-0.31
2000-03-01,-0.27,-0.18
2000-04-01,-0.41,-0.14
2000-05-01,-0.37,0.04
2000-06-01,-0.38,-0.01
2000-07-01,-0.29,0.09
2000-08-01,-0.4,-0.11
2000-09-01,-0.28,0.12
2000-10-01,-0.17,0.11
2000-11-01,-0.16,0.01
2000-12-01,-0.11,0.05
2001-01-01,0.4,0.51
2001-02-01,0.44,0.04
2001-03-01,0.54,0.1
2001-04-01,0.91,0.37
2001-05-01,1.13,0.22
2001-06-01,1.2,0.07
2001-07-01,1.2,0.0
2001-08-01,1.21,0.01
2001-09-01,1.61,0.4
2001-10-01,1.84,0.23
2001-11-01,1.87,0.03
2001-12-01,1.98,0.11
2002-01-01,2.01,0.03
2002-02-01,1.9,-0.11
2002-03-01,1.73,-0.17
2002-04-01,1.79,0.06
2002-05-01,1.9,0.11
2002-06-01,1.93,0.03
2002-07-01,2.1,0.17
2002-08-01,2.12,0.02
2002-09-01,1.87,-0.25
2002-10-01,2.03,0.16
2002-11-01,2.13,0.1
2002-12-01,2.2,0.07
2003-01-01,2.31,0.11
2003-02-01,2.27,-0.04
2003-03-01,2.23,-0.04
2003-04-01,2.34,0.11
2003-05-01,2.15,-0.19
2003-06-01,2.11,-0.04
2003-07-01,2.5,0.39
2003-08-01,2.58,0.08
2003-09-01,2.57,-0.01
2003-10-01,2.54,-0.03
2003-11-01,2.37,-0.17
2003-12-01,2.36,-0.01
2004-01-01,2.39,0.03
2004-02-01,2.34,-0.05
2004-03-01,2.25,-0.09
2004-04-01,2.28,0.03
2004-05-01,2.18,-0.1
2004-06-01,1.97,-0.21
2004-07-01,1.86,-0.11
2004-08-01,1.77,-0.09
2004-09-01,1.6,-0.17
2004-10-01,1.51,-0.09
2004-11-01,1.34,-0.17
2004-12-01,1.22,-0.12
2005-01-01,1.0,-0.22
2005-02-01,0.78,-0.22
2005-03-01,0.77,-0.01
2005-04-01,0.69,-0.08
2005-05-01,0.5,-0.19
2005-06-01,0.36,-0.14
2005-07-01,0.31,-0.05
2005-08-01,0.22,-0.09
2005-09-01,0.25,0.03
2005-10-01,0.19,-0.06
2005-11-01,0.12,-0.07
2005-12-01,0.06,-0.06
2006-01-01,0.02,-0.04
2006-02-01,-0.1,-0.12
2006-03-01,-0.01,0.09
2006-04-01,0.1,0.11
2006-05-01,0.14,0.04
2006-06-01,-0.02,-0.16
2006-07-01,-0.03,-0.01
2006-08-01,-0.03,0.0
2006-09-01,-0.05,-0.02
2006-10-01,-0.07,-0.02
2006-11-01,-0.15,-0.08
2006-12-01,-0.11,0.04
2007-01-01,-0.12,-0.01
2007-02-01,-0.13,-0.01
2007-03-01,-0.01,0.12
2007-04-01,0.03,0.04
2007-05-01,-0.02,-0.05
2007-06-01,0.12,0.14
2007-07-01,0.19,0.07
2007-08-01,0.36,0.17
2007-09-01,0.51,0.15
2007-10-01,0.56,0.05
2007-11-01,0.81,0.25
2007-12-01,0.98,0.17
2008-01-01,1.27,0.29
2008-02-01,1.76,0.49
2008-03-01,1.89,0.13
2008-04-01,1.63,-0.26
2008-05-01,1.43,-0.2
2008-06-01,1.33,-0.1
2008-07-01,1.43,0.1
2008-08-01,1.47,0.04
2008-09-01,1.61,0.14
2008-10-01,2.2,0.59
2008-11-01,2.31,0.11
2008-12-01,1.6,-0.71
2009-01-01,1.71,0.11
2009-02-01,1.89,0.18
2009-03-01,1.89,0.0
2009-04-01,2.0,0.11
2009-05-01,2.36,0.36
2009-06-01,2.54,0.18
2009-07-01,2.54,0.0
2009-08-01,2.47,-0.07
2009-09-01,2.45,-0.02
2009-10-01,2.44,-0.01
2009-11-01,2.6,0.16
2009-12-01,2.72,0.12
2010-01-01,2.8,0.08
2010-02-01,2.83,0.03
2010-03-01,2.77,-0.06
2010-04-01,2.79,0.02
2010-05-01,2.59,-0.2
2010-06-01,2.48,-0.11
2010-07-01,2.39,-0.09
2010-08-01,2.18,-0.21
2010-09-01,2.17,-0.01
2010-10-01,2.16,-0.01
2010-11-01,2.31,0.15
2010-12-01,2.67,0.36
2011-01-01,2.78,0.11
2011-02-01,2.8,0.02
2011-03-01,2.72,-0.08
2011-04-01,2.72,0.0
2011-05-01,2.61,-0.11
2011-06-01,2.59,-0.02
2011-07-01,2.6,0.01
2011-08-01,2.07,-0.53
2011-09-01,1.76,-0.31
2011-10-01,1.87,0.11
2011-11-01,1.76,-0.11
2011-12-01,1.72,-0.04
2012-01-01,1.73,0.01
2012-02-01,1.69,-0.04
2012-03-01,1.83,0.14
2012-04-01,1.76,-0.07
2012-05-01,1.52,-0.24
2012-06-01,1.33,-0.19
2012-07-01,1.28,-0.05
2012-08-01,1.41,0.13
2012-09-01,1.47,0.06
2012-10-01,1.47,0.0
2012-11-01,1.39,-0.08
2012-12-01,1.46,0.07
2013-01-01,1.65,0.19
2013-02-01,1.72,0.07
2013-03-01,1.7,-0.02
2013-04-01,1.53,-0.17
2013-05-01,1.68,0.15
2013-06-01,1.97,0.29
2013-07-01,2.24,0.27
2013-08-01,2.38,0.14
2013-09-01,2.41,0.03
2013-10-01,2.28,-0.13
2013-11-01,2.41,0.13
2013-12-01,2.56,0.15
2014-01-01,2.46,-0.1
2014-02-01,2.38,-0.08
2014-03-01,2.32,-0.06
2014-04-01,2.29,-0.03
2014-05-01,2.17,-0.12
2014-06-01,2.15,-0.02
2014-07-01,2.04,-0.11
2014-08-01,1.95,-0.09
2014-09-01,1.97,0.02
2014-10-01,1.86,-0.11
2014-11-01,1.8,-0.06
2014-12-01,1.57,-0.23
2015-01-01,1.33,-0.24
2015-02-01,1.36,0.03
2015-03-01,1.4,0.04
2015-04-01,1.4,0.0
2015-05-01,1.59,0.19
2015-06-01,1.68,0.09
2015-07-01,1.66,-0.02
2015-08-01,1.47,-0.19
2015-09-01,1.46,-0.01
2015-10-01,1.43,-0.03
2015-11-01,1.38,-0.05
2015-12-01,1.26,-0.12
2016-01-01,1.19,-0.07
2016-02-01,1.05,-0.14
2016-03-01,1.01,-0.04
2016-04-01,1.04,0.03
2016-05-01,0.99,-0.05
2016-06-01,0.91,-0.08
2016-07-01,0.83,-0.08
2016-08-01,0.82,-0.01
2016-09-01,0.86,0.04
2016-10-01,0.92,0.06
2016-11-01,1.16,0.24
2016-12-01,1.3,0.14
2017-01-01,1.23,-0.07
2017-02-01,1.22,-0.01
2017-03-01,1.17,-0.05
2017-04-01,1.06,-0.11
2017-05-01,1.0,-0.06
2017-06-01,0.84,-0.16
2017-07-01,0.95,0.11
2017-08-01,0.87,-0.08
2017-09-01,0.82,-0.05
2017-10-01,0.81,-0.01
2017-11-01,0.66,-0.15
2017-12-01,0.56,-0.1
2018-01-01,0.55,-0.01
2018-02-01,0.68,0.13
2018-03-01,0.57,-0.11
2018-04-01,0.48,-0.09
2018-05-01,0.47,-0.01
2018-06-01,0.38,-0.09
2018-07-01,0.28,-0.1
2018-08-01,0.25,-0.03
2018-09-01,0.24,-0.01
2018-10-01,0.29,0.05
2018-11-01,0.26,-0.03
2018-12-01,0.16,-0.1
2019-01-01,0.17,0.01
2019-02-01,0.17,0.0
2019-03-01,0.16,-0.01
2019-04-01,0.19,0.03
2019-05-01,0.19,0.0
2019-06-01,0.26,0.07
2019-07-01,0.22,-0.04
2019-08-01,0.06,-0.16
2019-09-01,0.05,-0.01
2019-10-01,0.16,0.11
2019-11-01,0.2,0.04
2019-12-01,0.25,0.05
2020-01-01,0.24,-0.01
2020-02-01,0.17,-0.07
2020-03-01,0.42,0.25
2020-04-01,0.43,0.01
2020-05-01,0.5,0.07
2020-06-01,0.54,0.04
2020-07-01,0.48,-0.06
2020-08-01,0.51,0.03
2020-09-01,0.54,0.03
2020-10-01,0.64,0.1
2020-11-01,0.7,0.06
2020-12-01,0.8,0.1
2021-01-01,0.95,0.15
2021-02-01,1.14,0.19
2021-03-01,1.46,0.32
2021-04-01,1.47,0.01
2021-05-01,1.47,0.0
2021-06-01,1.32,-0.15
2021-07-01,1.1,-0.22
2021-08-01,1.07,-0.03
2021-09-01,1.13,0.06
2021-10-01,1.19,0.06
2021-11-01,1.05,-0.14
2021-12-01,0.79,-0.26
2022-01-01,0.78,-0.01
2022-02-01,0.5,-0.28
2022-03-01,0.22,-0.28
2022-04-01,0.21,-0.01
2022-05-01,0.28,0.07
2022-06-01,0.15,-0.13
2022-07-01,-0.14,-0.29
2022-08-01,-0.35,-0.21
2022-09-01,-0.34,0.01
2022-10-01,-0.39,-0.05
2022-11-01,-0.61,-0.22
2022-12-01,-0.67,-0.06
2023-01-01,-0.68,-0.01
2023-02-01,-0.79,-0.11
2023-03-01,-0.64,0.15
2023-04-01,-0.56,0.08
2023-05-01,-0.56,0.0
2023-06-01,-0.89,-0.33
2023-07-01,-0.93,-0.04
2023-08-01,-0.73,0.2
2023-09-01,-0.64,0.09
2023-10-01,-0.27,0.37
2023-11-01,-0.38,-0.11
2023-12-01,-0.44,-0.06
2024-01-01,-0.26,0.18
2024-02-01,-0.34,-0.08
2024-03-01,-0.38,-0.04
2024-04-01,-0.33,0.05
2024-05-01,-0.37,-0.04
2024-06-01,-0.43,-0.06
2024-07-01,-0.25,0.18
2024-08-01,-0.09,0.16
2024-09-01,0.1,0.19
2024-10-01,0.12,0.02
2024-11-01,0.1,-0.02
2024-12-01,0.17,0.07
2025-01-01,0.36,0.19
2025-02-01,0.24,-0.12
2025-03-01,0.31,0.07
